Timestamp,u1,w1,u2,w2,u3,w3,u4,w4 
%s,%f,%f,%f,%f,%f,%f,%f,%f 
"2004-08-13 16:59:27.85",-80.1213,11.9874,-182.07,154.869,-24.8722,288.031,-142.609,-268.674 
"2004-08-13 16:59:27.9",-82.9846,-4.31508,-185.871,167.381,-26.2837,257.796,-158.004,-384.294 
"2004-08-13 16:59:27.95",-92.9859,-44.2799,-155.504,138.274,-43.4532,171.716,-160.878,-389.345 
"2004-08-13 16:59:28",-99.4686,-84.2751,-116.91,85.8882,-45.7519,56.5598,-147.045,-310.625 
"2004-08-13 16:59:28.05",-104.953,-72.6607,-97.7143,47.3953,-43.4331,-20.2244,-166.503,-144.535 
"2004-08-13 16:59:28.1",-103.017,-25.3763,-91.2114,22.6138,-47.0525,-40.8319,-186.819,-26.8684 
"2004-08-13 16:59:28.15",-92.6229,19.2565,-87.1787,22.6542,-58.3544,-40.4589,-194.451,22.1803 
"2004-08-13 16:59:28.2",-88.9027,25.467,-83.166,21.9383,-66.6014,-34.0266,-206.7,10.3542 
"2004-08-13 16:59:28.25",-94.9216,13.8627,-88.4692,-3.59926,-75.1811,-22.1501,-221.218,-81.9058 
"2004-08-13 16:59:28.3",-105.195,-2.41967,-101.666,-32.4135,-96.2625,-17.8148,-217.972,-146.854 
"2004-08-13 16:59:28.35",-108.149,-3.94204,-111.627,-35.922,-125.309,-23.3296,-199.018,-140.774 
"2004-08-13 16:59:28.4",-105.578,-10.455,-117.172,-22.9969,-141.561,-24.2068,-174.206,-130.934 
"2004-08-13 16:59:28.45",-108.522,-47.3953,-116.094,-2.73221,-142.599,4.10336,-156.381,-168.278 
"2004-08-13 16:59:28.5",-107.675,-62.9618,-98.3495,10.4651,-120.247,18.3895,-152.671,-150.443 
"2004-08-13 16:59:28.55",-96.9783,-39.37,-77.7722,4.56713,-103.401,18.4097,-147.761,-57.0639 
"2004-08-13 16:59:28.6",-88.2978,-37.3536,-65.8553,-0.786393,-108.613,6.53311,-171.393,-13.772 
"2004-08-13 16:59:28.65",-81.432,-64.1414,-63.4457,8.40835,-119.35,-3.37745,-189.591,-36.4563 
"2004-08-13 16:59:28.7",-72.6607,-62.3871,-66.4199,34.6718,-116.537,-7.78327,-225.422,-110.609 
"2004-08-13 16:59:28.75",-74.7779,-28.7941,-79.6878,33.1091,-130.743,9.82991,-236.503,-177.11 
"2004-08-13 16:59:28.8",-84.9001,3.13549,-106.728,22.3315,-136.963,94.1755,-225.947,-234.224 
"2004-08-13 16:59:28.85",-87.9751,-0.141147,-134.897,-8.89228,-137.528,132.598,-181.778,-225.17 
"2004-08-13 16:59:28.9",-81.2908,-29.1772,-203.585,-38.2409,-132.88,105.8,-150.887,-113.281 
"2004-08-13 16:59:28.95",-72.2977,-53.2025,-253.46,-81.8453,-132.8,34.1476,-133.828,59.3827 
"2004-08-13 16:59:29",-96.4137,-62.7703,-250.99,-120.046,-174.821,-14.4172,-158.579,102.816 
"2004-08-13 16:59:29.05",-127.859,-65.8654,-226.602,-80.2624,-192.999,-34.7827,-204.18,-17.7039 
"2004-08-13 16:59:29.1",-134.009,-15.8589,-191.789,-10.0517,-202.113,-48.9176,-192.898,-165.999 
"2004-08-13 16:59:29.15",-127.527,27.2314,-164.739,44.0279,-221.249,-73.0438,-173.319,-276.397 
"2004-08-13 16:59:29.2",-110.619,60.9253,-131.489,58.0922,-235.404,-37.2226,-198.746,-287.477 
"2004-08-13 16:59:29.25",-97.6741,60.8648,-130.017,21.0713,-236.896,-10.8179,-237.128,-146.924 
"2004-08-13 16:59:29.3",-84.4365,43.3525,-148.013,2.99434,-191.235,-5.34344,-251.565,19.2465 
"2004-08-13 16:59:29.35",-70.2411,-27.2415,-162.31,7.58164,-104.046,-15.133,-247.714,97.3212 
"2004-08-13 16:59:29.4",-70.483,-87.703,-139.282,9.51737,-54.7753,-7.30942,-256.193,76.3205 
"2004-08-13 16:59:29.45",-80.3029,-106.113,-117.052,26.6769,-56.1162,16.2521,-260.216,-11.9572 
"2004-08-13 16:59:29.5",-99.0452,-83.2468,-92.5726,44.0179,-70.0394,14.76,-227.953,-48.4338 
"2004-08-13 16:59:29.55",-108.522,-26.9188,-69.2429,27.2818,-92.2097,45.5604,-184.369,-114.067 
"2004-08-13 16:59:29.6",-119.028,51.6802,-74.3444,1.02836,-124.684,79.4963,-171.111,-66.7124 
"2004-08-13 16:59:29.65",-135.784,143.245,-87.6627,-17.462,-147.65,86.231,-170.95,59.4332 
"2004-08-13 16:59:29.7",-127.577,154.486,-69.3639,-48.3531,-158.166,79.9702,-150.947,144.686 
"2004-08-13 16:59:29.75",-85.485,124.946,-45.883,-56.1767,-149.173,47.7079,-159.446,111.99 
"2004-08-13 16:59:29.8",-21.8678,63.5567,-84.507,16.0807,-130.672,19.8615,-143.749,94.3269 
"2004-08-13 16:59:29.85",-16.4235,-5.27287,-142.196,42.1628,-137.619,1.13926,-160.908,-1.65344 
"2004-08-13 16:59:29.9",-54.1603,-51.2668,-192.122,-10.9188,-221.723,-7.995,-195.046,-114.047 
"2004-08-13 16:59:29.95",-102.967,-32.3934,-237.521,-44.9857,-261.052,-81.9462,-226.078,-152.752 
"2004-08-13 16:59:30",-121.83,-24.8319,-299.202,-52.8597,-269.219,-138.294,-257.403,-33.9258 
