Timestamp,u1,w1,u2,w2,u3,w3,u4,w4 
%s,%f,%f,%f,%f,%f,%f,%f,%f 
"2004-08-13 17:27:56.45",-8.07566,31.6473,-29.762,34.4098,-41.9914,13.2477,-32.7463,2.65156 
"2004-08-13 17:27:56.5",-0.312541,25.6082,-28.6328,46.6594,-35.8817,10.0719,-30.4476,4.97041 
"2004-08-13 17:27:56.55",3.72025,19.8514,-26.5458,57.6991,-32.3329,2.71205,-27.4835,8.96287 
"2004-08-13 17:27:56.6",0.423443,17.0083,-27.4633,59.6752,-29.9838,-4.27476,-25.2352,6.98681 
"2004-08-13 17:27:56.65",-10.1828,16.7562,-30.8508,53.626,-29.9939,-6.0391,-26.3845,3.77066 
"2004-08-13 17:27:56.7",-11.7757,13.8526,-34.1073,41.6184,-22.5433,0.544427,-28.8244,9.08386 
"2004-08-13 17:27:56.75",-9.89042,9.55771,-39.2189,35.5793,-12.7839,6.73476,-31.849,17.8148 
"2004-08-13 17:27:56.8",-16.2723,15.3448,-32.4337,35.0046,-8.90238,9.64845,-31.365,20.5975 
"2004-08-13 17:27:56.85",-18.2887,21.8376,-24.0959,45.4193,-13.157,0.957788,-29.2276,19.0448 
"2004-08-13 17:27:56.9",-11.0095,19.7405,-16.0707,58.7477,-22.1199,-4.84943,-30.498,17.593 
"2004-08-13 17:27:56.95",0.998115,12.6226,-15.4456,64.1516,-30.871,-1.38123,-35.2365,9.31574 
"2004-08-13 17:27:57",8.77132,9.60812,-23.4204,63.2543,-34.561,-1.58287,-38.5837,7.57156 
"2004-08-13 17:27:57.05",10.0416,10.8986,-30.5282,59.4836,-36.6984,-1.94582,-42.677,17.1998 
"2004-08-13 17:27:57.1",7.24894,11.1507,-33.4822,55.0274,-39.0878,1.58287,-47.2845,30.75 
"2004-08-13 17:27:57.15",-0.977951,7.79337,-35.8011,57.1446,-39.7532,3.11533,-50.299,39.229 
"2004-08-13 17:27:57.2",-3.81099,5.43418,-40.9026,59.5744,-35.6095,-0.998115,-48.4842,37.878 
"2004-08-13 17:27:57.25",-9.58794,0.816639,-37.2125,44.6228,-29.8829,-6.31131,-44.1993,29.2276 
"2004-08-13 17:27:57.3",-16.605,-8.16639,-29.2679,13.1368,-22.0492,-13.8425,-42.0418,18.7928 
"2004-08-13 17:27:57.35",-22.7651,-10.1525,-17.6434,3.64967,-14.76,-8.39827,-43.5339,10.2534 
"2004-08-13 17:27:57.4",-25.6082,-2.64147,-0.211721,11.3624,-16.1211,10.3239,-41.5881,7.94459 
"2004-08-13 17:27:57.45",-18.3593,3.42787,-4.78893,24.9529,-15.3649,31.7582,-37.021,7.16827 
"2004-08-13 17:27:57.5",-9.76942,12.0681,-20.8293,39.2995,-17.6031,36.2951,-33.7947,3.04475 
"2004-08-13 17:27:57.55",-4.93008,19.2767,-29.2881,40.0556,-21.8577,30.8306,-30.8407,-6.0895 
"2004-08-13 17:27:57.6",-3.10524,20.0429,-34.6215,31.2843,-33.3814,19.2263,-28.3202,-13.8324 
"2004-08-13 17:27:57.65",-1.61311,8.27729,-47.6373,19.8816,-41.336,9.74926,-26.3139,-13.9837 
"2004-08-13 17:27:57.7",2.74229,15.4859,-52.5371,22.2206,-43.0903,5.1418,-25.1646,-15.3145 
"2004-08-13 17:27:57.75",0.957786,33.1797,-58.3746,26.576,-39.9447,3.84123,-25.6384,-9.92065 
"2004-08-13 17:27:57.8",8.03532,42.6164,-54.7854,24.6101,-35.4784,3.00442,-29.8224,8.17647 
"2004-08-13 17:27:57.85",8.24704,41.0638,-50.2384,22.6138,-28.9151,1.31065,-34.692,17.6938 
"2004-08-13 17:27:57.9",-15.2338,41.1344,-43.9876,16.0807,-22.5433,-0.201639,-38.1905,9.6686 
"2004-08-13 17:27:57.95",-35.6599,44.9756,-43.1306,11.927,-18.45,-0.867049,-39.6423,-4.01262 
"2004-08-13 17:27:58",-50.4905,43.7456,-44.4715,20.3051,-19.3372,-2.66164,-40.469,-3.54885 
"2004-08-13 17:27:58.05",-51.045,32.6555,-38.2207,28.5319,-22.9163,-4.62762,-41.1243,4.58729 
"2004-08-13 17:27:58.1",-34.7324,18.3693,-32.1211,36.7588,-25.4267,-0.967868,-43.1205,9.53753 
"2004-08-13 17:27:58.15",-21.5149,16.4437,-32.111,46.5081,-25.2251,-2.26844,-43.8364,10.455 
"2004-08-13 17:27:58.2",-26.3542,17.0688,-38.2006,53.7268,-23.4204,-1.74418,-41.9914,9.09393 
"2004-08-13 17:27:58.25",-32.847,18.2685,-40.4085,47.8994,-22.2206,-0.766229,-38.8055,3.8009 
"2004-08-13 17:27:58.3",-32.7765,10.7877,-37.8174,42.3039,-21.031,-4.84942,-37.2629,-2.52049 
"2004-08-13 17:27:58.35",-30.3265,10.4046,-30.7399,39.0071,-21.2931,-7.33967,-38.1905,-0.786393 
"2004-08-13 17:27:58.4",-44.2296,11.0297,-20.6378,44.3909,-26.9793,-5.80721,-38.5433,-0.46377 
