Timestamp,u1,w1,u2,w2,u3,w3,u4,w4 
%s,%f,%f,%f,%f,%f,%f,%f,%f 
"2004-08-13 16:47:48.05",-244.125,48.4942,-185.871,41.3562,-246.343,-145.493,-137.901,5.73664 
"2004-08-13 16:47:48.1",-288.848,-29.3688,-234.738,42.0015,-233.781,-91.1006,-152.832,61.2983 
"2004-08-13 16:47:48.15",-272.576,-93.6413,-231.452,93.2279,-201.538,19.2061,-153.044,35.2365 
"2004-08-13 16:47:48.2",-221.269,-60.1288,-220.926,161.765,-177.926,79.1736,-133.646,-111.759 
"2004-08-13 16:47:48.25",-179.812,-31.7279,-223.144,173.702,-153.639,60.9152,-131.68,-213.778 
"2004-08-13 16:47:48.3",-132.265,12.9956,-219.343,157.803,-169.72,12.4109,-142.498,-188.351 
"2004-08-13 16:47:48.35",-109.379,43.8868,-232.137,105.417,-199.431,-20.174,-157.732,-114.995 
"2004-08-13 16:47:48.4",-98.5108,46.4577,-248.389,137.538,-206.65,10.5558,-175.587,-93.0263 
"2004-08-13 16:47:48.45",-118.524,41.578,-269.451,204.876,-204.533,14.2055,-186.163,-136.187 
"2004-08-13 16:47:48.5",-162.854,83.8819,-303.638,202.012,-202.476,46.0141,-196.891,-31.4154 
"2004-08-13 16:47:48.55",-215.371,78.2965,-292.377,136.55,-105.79,136.177,-217.72,207.215 
"2004-08-13 16:47:48.6",-255.578,37.767,-198.453,92.4718,-60.5019,140.18,-200.087,256.999 
"2004-08-13 16:47:48.65",-259.732,87.8341,-110.932,59.0097,-85.8782,25.6888,-175.345,196.104 
"2004-08-13 16:47:48.7",-185.74,114.713,-134.181,-72.8926,-141.722,-4.20418,-164.154,73.5177 
"2004-08-13 16:47:48.75",-133.183,157.964,-186.889,-109.551,-197.758,4.51672,-162.108,-33.1495 
"2004-08-13 16:47:48.8",-109.006,224.747,-210.844,-86.2209,-214.242,86.3822,-178.531,-65.1093 
"2004-08-13 16:47:48.85",-123.383,191.557,-192.717,-24.5193,-178.794,163.792,-216.026,-39.7028 
"2004-08-13 16:47:48.9",-175.204,65.2605,-145.382,-24.7613,-119.048,210.471,-248.047,82.6318 
"2004-08-13 16:47:48.95",-214.695,-34.319,-119.512,-23.9245,-99.3981,220.976,-257.554,260.326 
"2004-08-13 16:47:49",-238.499,-76.3709,-112.716,-12.3605,-123.817,140.704,-253.975,367.407 
"2004-08-13 16:47:49.05",-237.763,-49.8553,-102.755,18.6718,-154.98,115.186,-253.037,291.217 
"2004-08-13 16:47:49.1",-235.928,-62.4477,-98.9746,18.9642,-198.867,83.1056,-240.273,149.989 
"2004-08-13 16:47:49.15",-272.818,-21.9283,-109.087,-32.353,-255.285,-2.33902,-213.153,46.6996 
"2004-08-13 16:47:49.2",-282.406,12.915,-171.262,-112.999,-246.282,-10.0517,-188.523,-39.1281 
"2004-08-13 16:47:49.25",-278.676,-19.7909,-142.367,-101.243,-206.005,59.8869,-176.928,-111.859 
"2004-08-13 16:47:49.3",-219.071,-40.2573,-105.488,-37.515,-179.923,96.8273,-189.46,-84.991 
"2004-08-13 16:47:49.35",-183.331,-22.6542,-69.0514,-36.5572,-148.84,23.1986,-194.542,-38.009 
"2004-08-13 16:47:49.4",-180.266,35.0147,-101.646,-71.209,-153.72,-153.286,-198.262,18.9743 
"2004-08-13 16:47:49.45",-144.243,67.398,-121.669,-80.8675,-217.266,-254.721,-187.333,53.1219 
"2004-08-13 16:47:49.5",-121.387,125.702,-149.314,-47.3954,-270.852,-173.349,-174.237,35.912 
"2004-08-13 16:47:49.55",-92.986,93.9942,-153.135,87.8946,-259.187,-67.3173,-145.12,-65.6538 
"2004-08-13 16:47:49.6",-84.4567,67.9222,-110.004,217.478,-210.945,40.3178,-134.211,-145.372 
"2004-08-13 16:47:49.65",-76.2298,38.0897,-59.1711,164.205,-169.649,99.7309,-169.72,-94.3471 
"2004-08-13 16:47:49.7",-36.9908,69.3035,-62.4881,46.9921,-165.909,75.9072,-212.548,4.09328 
"2004-08-13 16:47:49.75",-39.1886,130.189,-140.422,-45.9234,-189.41,10.0921,-232.793,68.1441 
"2004-08-13 16:47:49.8",-69.979,140.19,-169.246,-88.7617,-214.333,-74.3041,-219.061,147.187 
"2004-08-13 16:47:49.85",-109.712,99.5292,-164.931,-83.0351,-220.372,-66.783,-193.755,175.396 
"2004-08-13 16:47:49.9",-105.276,36.7387,-178.169,-120.903,-219.011,-39.8641,-159.88,154.476 
"2004-08-13 16:47:49.95",-116.275,18.0467,-209.493,-131.449,-210.33,-13.7216,-131.792,191.779 
"2004-08-13 16:47:50",-157.591,57.3563,-240.495,-103.723,-199.25,2.40959,-130.229,249.478 
"2004-08-13 16:47:50.05",-177.594,73.427,-218.486,-66.0369,-201.791,-47.718,-114.39,190.64 
"2004-08-13 16:47:50.1",-150.675,104.661,-193.302,0.655328,-194.784,-85.9992,-126.811,92.0585 
"2004-08-13 16:47:50.15",-152.208,115.56,-176.213,28.5219,-181.002,-95.3351,-194.32,42.929 
"2004-08-13 16:47:50.2",-156.976,69.1422,-170.668,13.8526,-167.29,-110.841,-239.245,76.7238 
"2004-08-13 16:47:50.25",-138.002,29.7217,-203.484,22.8256,-162.31,-153.175,-226.33,53.6361 
"2004-08-13 16:47:50.3",-70.6746,34.7324,-230.423,77.5909,-164.235,-118.11,-167.895,8.22689 
"2004-08-13 16:47:50.35",-38.372,74.4251,-229.556,67.9727,-172.593,-27.3826,-140.381,38.3619 
"2004-08-13 16:47:50.4",-9.63836,209.544,-184.742,57.4672,-169.851,27.6145,-159.497,53.1522 
"2004-08-13 16:47:50.45",17.3612,342.253,-122.607,-17.6535,-155.444,55.5819,-157.228,61.3589 
"2004-08-13 16:47:50.5",25.2755,350.681,-131.469,-135.562,-140.613,17.3309,-140.22,54.0595 
"2004-08-13 16:47:50.55",16.7159,257.201,-145.029,-239.306,-126.619,-139.676,-148.185,54.0898 
"2004-08-13 16:47:50.6",-5.51484,151.744,-103.743,-180.981,-109.258,-211.318,-227.268,103.592 
"2004-08-13 16:47:50.65",-34.0569,117.808,-117.647,-145.523,-109.147,-178.169,-289.312,124.24 
"2004-08-13 16:47:50.7",-73.4572,123.454,-185.74,-77.7421,-185.76,-142.156,-282.88,128.787 
"2004-08-13 16:47:50.75",-75.8769,191.497,-182.716,34.2585,-241.625,-130.884,-244.901,118.544 
"2004-08-13 16:47:50.8",-92.6634,235.979,-96.6962,70.8158,-241.998,-92.8751,-219.424,66.6519 
"2004-08-13 16:47:50.85",-158.902,250.103,-10.0416,-19.5187,-221.955,-27.7758,-230.605,6.25082 
"2004-08-13 16:47:50.9",-146.108,240.959,44.0683,-47.6373,-214.05,52.275,-238.136,8.23697 
"2004-08-13 16:47:50.95",-111.073,194.774,-10.4953,31.7683,-241.403,184.006,-220.543,25.709 
"2004-08-13 16:47:51",-122.577,102.201,-105.084,159.396,-268.785,165.869,-198.081,-20.6479 
