Timestamp,u1,w1,u2,w2,u3,w3,u4,w4 
%s,%f,%f,%f,%f,%f,%f,%f,%f 
"2004-08-13 17:15:42.55",-126.559,-42.9593,-249.731,93.4398,-160.424,-39.9448,-185.004,-71.3804 
"2004-08-13 17:15:42.6",-159.638,34.5509,-335.831,137.478,-141.38,-76.5323,-199.381,-84.7995 
"2004-08-13 17:15:42.65",-154.607,112.636,-361.116,125.884,-116.618,-78.6192,-197.778,-49.7445 
"2004-08-13 17:15:42.7",-169.095,111.013,-317.965,75.5543,-104.51,-29.5402,-191.729,2.84312 
"2004-08-13 17:15:42.75",-204.14,103.25,-277.093,83.267,-132.86,34.5005,-190.832,-35.8616 
"2004-08-13 17:15:42.8",-213.093,91.1209,-221.733,89.7296,-133.253,125.924,-194.875,-98.1884 
"2004-08-13 17:15:42.85",-204.987,20.5773,-191.356,35.3575,-177.927,193.786,-235.596,-191.517 
"2004-08-13 17:15:42.9",-149.627,-34.067,-195.731,-43.7255,-260.216,203.757,-264.128,-254.973 
"2004-08-13 17:15:42.95",-67.0351,-11.3019,-84.7289,6.26091,-243.732,145.604,-263.755,-218.204 
"2004-08-13 17:15:43",-21.5049,71.5014,1.57279,41.4571,-238.298,66.6419,-256.596,-105.316 
"2004-08-13 17:15:43.05",-35.9322,192.566,7.88411,40.7614,-224.495,62.7704,-257.937,33.573 
"2004-08-13 17:15:43.1",-4.94017,206.963,-9.41656,-24.9831,-174.781,-27.3927,-282.588,186.96 
"2004-08-13 17:15:43.15",-12.1589,111.668,-63.587,-100.205,-154.526,-38.9769,-261.426,197.576 
"2004-08-13 17:15:43.2",-103.199,83.4687,-156.402,-162.461,-167.189,31.8389,-210.986,65.795 
"2004-08-13 17:15:43.25",-150.232,93.7825,-198.988,-149.617,-204.906,50.9644,-166.04,-130.602 
"2004-08-13 17:15:43.3",-178.441,21.1318,-245.99,-99.993,-240.405,-15.1734,-166.685,-209.524 
"2004-08-13 17:15:43.35",-227.953,-35.9826,-251.979,-73.6287,-223.114,-88.3181,-158.61,-211.55 
"2004-08-13 17:15:43.4",-257.453,-17.8753,-235.928,45.8327,-177.836,-111.587,-152.772,-190.055 
"2004-08-13 17:15:43.45",-326.142,13.6409,-234.809,135.451,-170.476,-88.2778,-162.794,-150.766 
"2004-08-13 17:15:43.5",-363.536,100.023,-224.647,214.676,-175.013,-38.4829,-183.058,-122.345 
"2004-08-13 17:15:43.55",-335.831,150.947,-236.624,223.144,-164.548,-59.3828,-202.184,-59.6349 
"2004-08-13 17:15:43.6",-277.789,73.4069,-257.927,156.835,-161.614,-124.049,-214.131,-22.2912 
"2004-08-13 17:15:43.65",-206.247,26.2232,-254.177,112.555,-158.65,-156.513,-201.004,-10.3945 
"2004-08-13 17:15:43.7",-47.4559,-43.9574,-234.93,87.441,-157.087,-133.858,-210.028,8.68058 
"2004-08-13 17:15:43.75",-27.675,-133.284,-204.311,-27.5944,-137.105,-103.28,-231.734,43.7759 
"2004-08-13 17:15:43.8",-114.138,-111.234,-186.799,-112.081,-140.311,-77.7119,-230.192,28.3404 
"2004-08-13 17:15:43.85",-190.146,-33.5024,-167.966,-58.4351,-153.286,-11.0196,-232.44,-13.9333 
"2004-08-13 17:15:43.9",-242.048,-8.91247,-197.939,25.8401,-185.821,73.7698,-218.315,-20.2849 
"2004-08-13 17:15:43.95",-224.153,10.3139,-269.128,173.43,-227.389,167.653,-188.876,1.65344 
"2004-08-13 17:15:44",-165.728,-0.574673,-312.108,259.681,-233.065,144.959,-179.066,42.2737 
"2004-08-13 17:15:44.05",-143.86,-12.5319,-262.041,137.155,-219.898,88.0257,-195.227,-19.801 
"2004-08-13 17:15:44.1",-115.65,-101.767,-148.397,-20.91,-172.916,39.9246,-206.338,-165.486 
"2004-08-13 17:15:44.15",-93.5103,-105.226,-90.9394,-120.107,-149.465,8.92255,-205.219,-264.833 
"2004-08-13 17:15:44.2",-84.2047,-106.244,-103.562,-149.707,-157.047,18.7323,-223.144,-218.134 
"2004-08-13 17:15:44.25",-111.739,-95.6074,-183.462,-66.5612,-185.226,-13.4998,-223.578,-101.193 
"2004-08-13 17:15:44.3",-108.704,-44.643,-243.56,32.3027,-191.245,-16.7865,-181.546,-15.5565 
"2004-08-13 17:15:44.35",-68.9406,69.3539,-270.207,38.0393,-195.389,-15.3851,-145.251,-49.2404 
"2004-08-13 17:15:44.4",-76.502,102.876,-283.072,-35.6499,-199.401,-107.292,-149.153,-81.906 
"2004-08-13 17:15:44.45",-100.164,102.342,-235.586,-35.7507,-196.891,-150.322,-161.917,-135.693 
"2004-08-13 17:15:44.5",-138.678,148.276,-216.712,-51.5391,-194.743,-129.241,-163.207,-265.126 
"2004-08-13 17:15:44.55",-157.622,135.068,-228.407,-10.4046,-172.099,-100.941,-153.669,-335.337 
"2004-08-13 17:15:44.6",-245.526,10.7575,-285.985,63.7786,-171.807,-60.5725,-148.054,-282.628 
"2004-08-13 17:15:44.65",-298.366,-13.1267,-274.835,51.3677,-208.546,-95.9098,-140.976,-206.711 
