Timestamp,u1,w1,u2,w2,u3,w3,u4,w4 
%s,%f,%f,%f,%f,%f,%f,%f,%f 
"2004-08-13 17:08:12.05",-86.0187,86.8555,-179.437,-45.2778,-81.4617,36.3452,-158.114,-231.077 
"2004-08-13 17:08:12.1",-104.912,52.3754,-200.922,-38.4826,-91.2915,22.6338,-171.352,-195.246 
"2004-08-13 17:08:12.15",-111.869,30.1045,-191.939,-6.54315,-85.3029,-10.6364,-157.671,-147.296 
"2004-08-13 17:08:12.2",-97.2902,45.8726,-161.048,-26.223,-73.4466,-8.14617,-154.434,-81.3407 
"2004-08-13 17:08:12.25",-125.842,117.031,-130.53,-51.0849,-81.0785,30.8707,-143.334,-2.57088 
"2004-08-13 17:08:12.3",-155.584,144.191,-113.895,-36.1234,-98.8529,24.7914,-99.1957,33.1997 
"2004-08-13 17:08:12.35",-164.96,111.375,-119.904,-19.8512,-115.478,-27.4631,-50.9942,52.0528 
"2004-08-13 17:08:12.4",-145.169,139.866,-146.248,-43.5134,-95.9997,-47.8688,-52.6073,36.2746 
"2004-08-13 17:08:12.45",-108.824,185.96,-131.942,-94.3161,-67.4478,-28.2898,-78.6387,6.68429 
"2004-08-13 17:08:12.5",-107.614,233.658,-93.2272,-39.9444,-48.1007,-36.6779,-101.676,-34.8934 
"2004-08-13 17:08:12.55",-82.0565,228.587,-46.4876,55.521,-64.5342,-51.1051,-117.273,-40.9123 
"2004-08-13 17:08:12.6",-86.5026,184.196,-42.0516,82.5404,-98.6614,-48.0503,-110.003,-34.2583 
"2004-08-13 17:08:12.65",-120.529,109.953,-58.233,65.7843,-119.118,-72.0351,-110.195,-51.8915 
"2004-08-13 17:08:12.7",-162.782,25.2249,-117.262,28.1587,-107.352,-19.5488,-139.211,-32.8266 
"2004-08-13 17:08:12.75",-182.845,18.591,-196.819,51.5386,-112.433,36.3855,-159.768,11.8765 
"2004-08-13 17:08:12.8",-175.294,86.2506,-259.286,75.4629,-145.915,69.2827,-156.451,60.1889 
"2004-08-13 17:08:12.85",-169.083,132.426,-261.605,62.2557,-174.497,97.0079,-139.886,71.8939 
"2004-08-13 17:08:12.9",-162.984,152.357,-234.727,47.0925,-180.748,116.93,-133.222,57.245 
"2004-08-13 17:08:12.95",-164.577,84.9702,-190.336,31.9092,-166.422,77.9027,-130.671,45.1467 
"2004-08-13 17:08:13",-142.024,30.1852,-153.305,46.8707,-121.033,-22.6439,-132.547,23.6924 
"2004-08-13 17:08:13.05",-120.589,-46.1851,-122.555,64.7459,-110.225,-67.8713,-141.58,19.6899 
"2004-08-13 17:08:13.1",-120.983,-108.199,-136.176,102.997,-122.828,-85.0609,-147.004,15.7277 
"2004-08-13 17:08:13.15",-142.175,-114.843,-146.591,77.9834,-141.751,-76.3401,-141.671,16.0504 
"2004-08-13 17:08:13.2",-143.314,-109.399,-166.089,48.6249,-130.198,-111.123,-130.046,-39.1681 
"2004-08-13 17:08:13.25",-147.095,-122.505,-165.655,6.35159,-111.344,-163.841,-121.204,-79.3243 
