Timestamp,u1,w1,u2,w2,u3,w3,u4,w4 
%s,%f,%f,%f,%f,%f,%f,%f,%f 
"2004-08-13 17:12:22.5",-185.588,82.9542,-65.8855,149.818,-176.162,138.889,-137.689,39.985 
"2004-08-13 17:12:22.55",-247.33,34.692,-81.6536,103.229,-196.477,141.208,-132.063,15.0624 
"2004-08-13 17:12:22.6",-235.645,-7.88408,-123.524,70.7248,-174.962,134.211,-123.695,-55.6422 
"2004-08-13 17:12:22.65",-220.653,-47.5263,-172.724,103.461,-136.872,106.496,-120.661,-104.701 
"2004-08-13 17:12:22.7",-188.593,-63.2037,-189.762,123.554,-118.533,80.4942,-134.261,-120.056 
"2004-08-13 17:12:22.75",-122.717,-4.69818,-194.027,85.7671,-128.454,80.5749,-140.572,-90.677 
"2004-08-13 17:12:22.8",-64.8974,92.9857,-183.522,27.8766,-127.043,120.671,-120.489,-48.5042 
"2004-08-13 17:12:22.85",-20.8898,125.49,-166.957,1.57278,-122.284,108.149,-111.96,-24.1664 
"2004-08-13 17:12:22.9",-9.39637,71.3095,-146.309,1.69377,-108.431,80.0103,-109.782,-19.4783 
"2004-08-13 17:12:22.95",-43.1003,-34.8835,-120.489,27.1507,-89.941,50.077,-104.983,-9.29555 
"2004-08-13 17:12:23",2.65155,-72.8017,-94.3669,47.6271,-64.9176,10.6465,-112.766,-20.5369 
"2004-08-13 17:12:23.05",76.9655,-59.8061,-74.0216,68.7891,-66.0669,-6.26088,-112.313,-47.2036 
"2004-08-13 17:12:23.1",119.965,-12.9654,-92.5018,44.8646,-85.2932,37.9887,-135.39,-78.1955 
"2004-08-13 17:12:23.15",97.4923,61.3688,-113.21,34.7928,-99.9221,97.8452,-170.717,-52.3454 
"2004-08-13 17:12:23.2",29.9232,109.742,-121.508,16.1513,-88.096,152.57,-163.842,-8.28735 
"2004-08-13 17:12:23.25",-5.55515,93.1974,-129.795,-20.7587,-90.0418,172.129,-147.499,23.9244 
"2004-08-13 17:12:23.3",57.6284,28.179,-141.611,-18.6919,-122.889,147.095,-130.511,29.53 
