Timestamp,u1,w1,u2,w2,u3,w3,u4,w4 
%s,%f,%f,%f,%f,%f,%f,%f,%f 
"2004-08-13 16:52:21.25",-82.5707,144.06,-196.657,123.755,-109.187,-36.4259,-233.376,57.7491 
"2004-08-13 16:52:21.3",-128.242,124.007,-217.9,190.396,-103.41,-116.153,-240.584,41.003 
"2004-08-13 16:52:21.35",-137.154,21.0308,-192.403,177.391,-87.9342,-147.135,-215.117,0.685569 
"2004-08-13 16:52:21.4",-106.505,-72.9626,-48.8468,72.2166,-106.051,-112.554,-167.42,63.1731 
"2004-08-13 16:52:21.45",-109.661,5.75676,78.0338,-55.9646,-129.351,-68.7787,-129.25,81.6936 
"2004-08-13 16:52:21.5",-111.405,115.932,192.332,-62.4976,-125.056,-37.1316,-98.0464,105.547 
"2004-08-13 16:52:21.55",-98.6311,139.09,249.738,-127.244,-95.7981,-21.5248,-78.9311,131.77 
"2004-08-13 16:52:21.6",-106.031,77.318,122.182,-82.9437,-91.6545,-24.5292,-83.1453,99.7603 
"2004-08-13 16:52:21.65",-20.5066,39.4404,-89.7691,88.7408,-103.843,-30.8203,-100.9,104.156 
"2004-08-13 16:52:21.7",41.7995,85.9582,-193.461,166.714,-121.709,-51.4882,-113.492,92.1283 
"2004-08-13 16:52:21.75",-4.00251,188.088,-218.727,102.039,-144.413,-39.2891,-128.554,77.8019 
"2004-08-13 16:52:21.8",-65.8549,216.468,-207.637,-6.03905,-153.577,3.13547,-135.722,87.2386 
"2004-08-13 16:52:21.85",-89.0634,190.649,-160.292,46.7396,-145.169,9.19468,-128.403,80.9878 
"2004-08-13 16:52:21.9",-93.8019,123.271,-74.0414,200.62,-142.276,32.7561,-125.772,54.9261 
"2004-08-13 16:52:21.95",-60.0981,-9.97099,-19.7,168.005,-134.412,70.5329,-129.361,-17.724 
"2004-08-13 16:52:22",3.1153,-169.507,-105.305,0.625077,-130.621,91.4024,-140.763,-154.586 
"2004-08-13 16:52:22.05",-102.492,-148.799,-294.915,-167.964,-147.75,22.6641,-135.117,-314.071 
"2004-08-13 16:52:22.1",-213.373,-53.3735,-472.568,-133.293,-138.374,-75.2311,-110.316,-365.882 
"2004-08-13 16:52:22.15",-176.483,42.5153,-472.115,33.9558,-132.99,-112.615,-100.758,-289.764 
"2004-08-13 16:52:22.2",-144.756,83.2058,-471.54,17.119,-125.308,-90.1623,-121.386,-170.475 
"2004-08-13 16:52:22.25",-186.001,-27.4227,-291.871,-76.8946,-91.5536,-63.8789,-154.555,-72.5896 
"2004-08-13 16:52:22.3",-257.139,-153.235,-215.48,-52.5771,-76.2897,-48.8669,-152.841,-29.2072 
"2004-08-13 16:52:22.35",-265.738,-127.617,-240.655,-64.756,-90.2329,-43.1001,-135.097,-33.3912 
"2004-08-13 16:52:22.4",-220.995,5.44422,-381.045,-73.7692,-85.4541,-1.64335,-121.325,-60.4712 
"2004-08-13 16:52:22.45",-215.884,95.4352,-473.103,-8.81157,-79.2638,15.8588,-108.269,-69.928 
"2004-08-13 16:52:22.5",-289.219,52.9803,-473.234,-123.08,-49.4718,-8.45871,-130.308,-37.5248 
"2004-08-13 16:52:22.55",-349.378,-66.5203,-473.919,-298.444,-27.0396,-77.8624,-149.958,93.3885 
"2004-08-13 16:52:22.6",-379.25,-63.4756,-421.141,-260.314,-31.8487,-117.666,-154.434,155.291 
"2004-08-13 16:52:22.65",-229.978,-50.0566,-293.161,-195.498,-61.4491,-90.4547,-158.366,138.233 
"2004-08-13 16:52:22.7",-72.5594,-47.526,-175.334,-103.481,-97.7641,-49.8449,-157.277,121.578 
"2004-08-13 16:52:22.75",-45.5298,26.9388,-100.577,-35.9117,-70.9563,-44.3502,-147.347,115.932 
"2004-08-13 16:52:22.8",-76.0174,-9.64837,-160.191,-31.3547,-3.99243,-48.9274,-126.709,96.8366 
"2004-08-13 16:52:22.85",-66.0565,-181.555,-155.674,20.9905,26.3541,-17.4013,-95.1428,65.2601 
"2004-08-13 16:52:22.9",-70.3615,-286.033,-130.52,156.995,6.75487,9.52739,-84.708,45.4996 
"2004-08-13 16:52:22.95",-153.315,-352.533,-198.694,181.645,-22.2709,-0.947698,-106.485,-0.665405 
"2004-08-13 16:52:23",-258.933,-362.525,-280.387,-8.47887,-49.5222,-31.8184,-136.65,-23.7832 
"2004-08-13 16:52:23.05",-310.179,-288.392,-318.91,-259.548,-97.8851,-39.0169,-176.1,-34.1877 
"2004-08-13 16:52:23.1",-300.884,-202.938,-327.399,-288.624,-132.083,-83.468,-197.282,-38.1801 
"2004-08-13 16:52:23.15",-296.176,-157.207,-321.723,-259.982,-128.786,-123.08,-201.265,-29.5399 
"2004-08-13 16:52:23.2",-246.532,-37.545,-296.579,-257.854,-104.297,-142.941,-163.811,-23.8134 
"2004-08-13 16:52:23.25",-199.077,78.0036,-251.039,-48.4032,-91.6444,-119.349,-124.411,-5.7366 
"2004-08-13 16:52:23.3",-126.205,106.455,-228.002,150.795,-71.904,-31.143,-102.603,43.2614 
"2004-08-13 16:52:23.35",-20.9098,136.136,-142.618,226.56,-101.444,46.0742,-114.077,62.0137 
"2004-08-13 16:52:23.4",-12.925,166.008,-60.5821,315.704,-132.325,87.5007,-133.998,62.2053 
"2004-08-13 16:52:23.45",-41.7592,127.506,-43.7151,300.35,-142.145,87.1075,-149.051,24.3478 
"2004-08-13 16:52:23.5",-81.754,72.64,-84.8391,217.93,-142.155,134.553,-153.265,-48.0906 
"2004-08-13 16:52:23.55",-52.8997,71.0471,-140.844,102.089,-139.715,180.083,-147.76,-109.832 
"2004-08-13 16:52:23.6",-16.0806,105.557,-92.2392,-6.24069,-142.195,147.276,-137.688,-193.33 
"2004-08-13 16:52:23.65",-26.6162,51.9318,-30.7397,-248.398,-152.075,54.1599,-137.023,-258.409 
"2004-08-13 16:52:23.7",-71.3899,-5.36357,-80.0099,-386.217,-146.762,23.8033,-153.013,-221.771 
"2004-08-13 16:52:23.75",-74.7572,-28.6023,-218.011,-356.304,-115.75,19.7202,-167.581,-98.2379 
"2004-08-13 16:52:23.8",-107.513,18.8128,-320.755,-278.794,-100.012,-54.9161,-187.896,-23.2488 
"2004-08-13 16:52:23.85",-110.81,49.5727,-313.012,-71.5613,-112.917,-100.839,-192.02,-118.412 
"2004-08-13 16:52:23.9",-98.3186,-12.6931,-202.142,-7.97477,-122.868,-80.1309,-186.888,-160.252 
"2004-08-13 16:52:23.95",-108.632,-67.216,-136.438,75.5738,-129.593,-28.0881,-187.17,-79.9897 
"2004-08-13 16:52:24",-130.893,-108.421,-47.9696,122.636,-126.719,31.7075,-190.941,22.1297 
"2004-08-13 16:52:24.05",-142.87,-13.4694,19.2967,81.6633,-127.395,69.0509,-169.225,83.4276 
"2004-08-13 16:52:24.1",-131.74,122.132,91.9771,24.3074,-120.539,44.4006,-143.294,83.9317 
"2004-08-13 16:52:24.15",-211.458,230.028,61.7113,8.66034,-113.865,7.1279,-124.249,39.8134 
"2004-08-13 16:52:24.2",-268.289,214.109,-76.7333,23.9949,-127.617,-21.2224,-107.211,34.9237 
"2004-08-13 16:52:24.25",-275.972,102.855,-235.896,-55.9747,-127.859,-16.0201,-126.608,94.9714 
"2004-08-13 16:52:24.3",-194.349,-17.0586,-345.053,-138.596,-145.824,-56.0553,-158.245,151.057 
"2004-08-13 16:52:24.35",-101.061,-60.9854,-375.157,-52.1839,-188.632,-81.2197,-174.013,104.257 
"2004-08-13 16:52:24.4",-74.0011,46.8102,-352.584,121.951,-210.51,-78.6085,-188.35,-5.68619 
"2004-08-13 16:52:24.45",-111.223,44.6527,-326.815,188.118,-195.337,-33.5324,-186.142,-53.4945 
"2004-08-13 16:52:24.5",-163.599,-47.4857,-330.263,137.92,-162.57,36.073,-169.991,28.3402 
"2004-08-13 16:52:24.55",-167.178,-108.239,-339.366,21.9886,-124.471,37.9079,-187.906,110.75 
"2004-08-13 16:52:24.6",-148.295,-114.429,-245.958,75.8158,-118.301,30.8607,-216.297,90.9286 
"2004-08-13 16:52:24.65",-144,-45.187,-113.714,86.8152,-143.254,85.071,-215.662,55.2891 
"2004-08-13 16:52:24.7",-180.355,-31.3547,-6.82544,172.481,-147.327,84.8996,-194.459,-38.5027 
"2004-08-13 16:52:24.75",-211.357,-57.7793,-2.66162,256.09,-128.504,43.8562,-153.618,-187.311 
"2004-08-13 16:52:24.8",-168.912,-47.4756,-6.37175,261.323,-99.2159,23.3396,-129.512,-224.04 
"2004-08-13 16:52:24.85",-151.188,53.8877,-74.0112,263.813,-53.1316,53.2021,-123.604,-206.507 
"2004-08-13 16:52:24.9",-196.698,70.3413,-170.535,223.858,-33.2097,78.669,-141.802,-181.373 
"2004-08-13 16:52:24.95",-190.931,27.6042,-189.338,179.044,-52.2242,64.756,-194.228,-168.65 
"2004-08-13 16:52:25",-138.797,3.56899,-171.412,93.449,-104.952,93.6406,-226.953,-146.812 
"2004-08-13 16:52:25.05",-8.05543,6.08946,-156.491,4.74857,-153.043,115.992,-225.945,-80.5241 
"2004-08-13 16:52:25.1",100.456,113.482,-98.248,96.7559,-198.936,94.1245,-226.036,-3.54883 
"2004-08-13 16:52:25.15",118.049,191.072,48.5947,143.748,-216.085,42.1121,-245.061,83.7805 
"2004-08-13 16:52:25.2",49.3408,208.433,33.2702,-23.8134,-193.028,-1.724,-235.422,149.877 
"2004-08-13 16:52:25.25",-33.7744,278.15,-27.2211,-111.526,-169.931,15.5261,-195.347,151.682 
"2004-08-13 16:52:25.3",-126.205,281.265,-93.8827,-180.002,-159.415,15.143,-151.854,134.876 
"2004-08-13 16:52:25.35",-226.954,294.341,-159.939,-227.145,-152.146,24.993,-120.912,117.978 
"2004-08-13 16:52:25.4",-265.245,285.338,-170.031,-115.055,-135.329,41.7895,-106.505,117.777 
"2004-08-13 16:52:25.45",-257.976,232.479,-254.729,-10.2432,-118.725,41.7391,-102.079,88.4385 
"2004-08-13 16:52:25.5",-250.253,152.912,-284.219,133.273,-136.68,83.2665,-119.007,84.9703 
"2004-08-13 16:52:25.55",-243.982,45.0359,-132.819,294.674,-170.354,142.679,-141.873,57.5778 
"2004-08-13 16:52:25.6",-211.428,13.167,40.6099,284.995,-184.791,140.169,-141.127,79.4051 
"2004-08-13 16:52:25.65",-192.595,-21.5753,120.196,153.285,-159.748,95.6269,-115.377,117.726 
"2004-08-13 16:52:25.7",-164.295,22.1802,77.2879,-40.2974,-122.717,80.3024,-87.0774,101.595 
"2004-08-13 16:52:25.75",-181.343,83.0043,7.21865,-150.483,-101.323,142.467,-86.0692,56.5897 
"2004-08-13 16:52:25.8",-233.436,83.0447,-100.517,-189.489,-136.912,180.456,-97.5223,36.5772 
"2004-08-13 16:52:25.85",-247.753,7.32955,-200.408,-182.23,-155.755,148.738,-123.13,55.4706 
"2004-08-13 16:52:25.9",-205.6,-131.186,-270.921,-90.0516,-163.176,66.9539,-142.014,80.0302 
"2004-08-13 16:52:25.95",-146.641,-123.725,-306.712,-98.6011,-158.377,-45.8223,-139.937,93.7315 
"2004-08-13 16:52:26",-108.179,-70.654,-253.852,-101.636,-166.17,-77.4895,-136.701,102.694 
"2004-08-13 16:52:26.05",-95.2438,-7.42028,-202.445,-112.756,-171.09,-86.9161,-140.38,105.517 
